"1946-08-06","90",",,6","71",",,6","84",",,6"
"1946-08-07","90",",,6","72",",,6","79",",,6"
"1946-08-08","89",",,6","68",",,6","84",",,6"
"1946-08-09","91",",,6","65",",,6","84",",,6"
"1946-08-10","98",",,6","72",",,6","92",",,6"
"1946-08-11","93",",,6","72",",,6","84",",,6"
"1946-08-12","87",",,6","68",",,6","83",",,6"
"1946-08-13","91",",,6","64",",,6","84",",,6"
"1946-08-14","84",",,6","68",",,6","78",",,6"
"1946-08-15","89",",,6","66",",,6","83",",,6"
"1946-08-16","93",",,6","66",",,6","85",",,6"
"1946-08-17","94",",,6","71",",,6","84",",,6"
"1946-08-18","97",",,6","72",",,6","90",",,6"
"1946-08-19","98",",,6","70",",,6","88",",,6"
"1946-08-20","88",",,6","72",",,6","73",",,6"
"1946-08-21","88",",,6","67",",,6","83",",,6"
"1946-08-22","91",",,6","68",",,6","75",",,6"
"1946-08-23","87",",,6","70",",,6","73",",,6"
"1946-08-24","82",",,6","68",",,6","68",",,6"
"1946-08-25","75",",,6","66",",,6","72",",,6"
"1946-08-26","81",",,6","62",",,6","76",",,6"
"1946-08-27","84",",,6","61",",,6","78",",,6"
"1946-08-28","86",",,6","61",",,6","77",",,6"
"1946-08-29","80",",,6","63",",,6","75",",,6"
"1946-08-30","84",",,6","64",",,6","71",",,6"
"1946-08-31","78",",,6","56",",,6","72",",,6"
"1946-09-01","82",",,6","56",",,6","73",",,6"
"1946-09-02","86",",,6","55",",,6","80",",,6"
"1946-09-03","88",",,6","60",",,6","75",",,6"
"1946-09-04","75",",,6","65",",,6","72",",,6"
"1946-09-05","83",",,6","62",",,6","76",",,6"
"1946-09-06","79",",,6","60",",,6","75",",,6"
"1946-09-07","82",",,6","67",",,6","80",",,6"
"1946-09-08","89",",,6","70",",,6","80",",,6"
"1946-09-09","91",",,6","68",",,6","82",",,6"
"1946-09-10","90",",,6","69",",,6","82",",,6"
"1946-09-11","87",",,6","70",",,6","81",",,6"
"1946-09-12","84",",,6","64",",,6","79",",,6"
"1946-09-13","79",",,6","68",",,6","73",",,6"
"1946-09-14","78",",,6","59",",,6","73",",,6"
"1946-09-15","74",",,6","55",",,6","67",",,6"
"1946-09-16","77",",,6","61",",,6","69",",,6"
"1946-09-17","69",",,6","59",",,6","61",",,6"
"1946-09-18","81",",,6","59",",,6","76",",,6"
"1946-09-19","77",",,6","65",",,6","71",",,6"
"1946-09-20","79",",,6","66",",,6","73",",,6"
"1946-09-21","86",",,6","62",",,6","76",",,6"
"1946-09-22","84",",,6","68",",,6","79",",,6"
"1946-09-23","88",",,6","70",",,6","80",",,6"
"1946-09-24","84",",,6","70",",,6","79",",,6"
"1946-09-25","88",",,6","67",",,6","79",",,6"
"1946-09-26","85",",,6","58",",,6","74",",,6"
"1946-09-27","84",",,6","58",",,6","75",",,6"
"1946-09-28","86",",,6","67",",,6","76",",,6"
"1946-09-29","84",",,6","66",",,6","75",",,6"
"1946-09-30","76",",,6","61",",,6","66",",,6"
"1946-10-01","71",",,6","43",",,6","63",",,6"
"1946-10-02","75",",,6","41",",,6","63",",,6"
"1946-10-03","78",",,6","41",",,6","65",",,6"
"1946-10-04","78",",,6","44",",,6","68",",,6"
"1946-10-05","80",",,6","54",",,6","72",",,6"
"1946-10-06","78",",,6","52",",,6","72",",,6"
"1946-10-07","78",",,6","56",",,6","70",",,6"
"1946-10-08","72",",,6","62",",,6","66",",,6"
"1946-10-09","68",",,6","62",",,6","65",",,6"
"1946-10-10","76",",,6","60",",,6","71",",,6"
"1946-10-11","82",",,6","61",",,6","73",",,6"
"1946-10-12","82",",,6","67",",,6","67",",,6"
"1946-10-13","67",",,6","44",",,6","58",",,6"
"1946-10-14","66",",,6","41",",,6","58",",,6"
"1946-10-15","68",",,6","45",",,6","60",",,6"
"1946-10-16","71",",,6","47",",,6","68",",,6"
"1946-10-17","77",",,6","45",",,6","67",",,6"
"1946-10-18","79",",,6","57",",,6","74",",,6"
"1946-10-19","77",",,6","60",",,6","68",",,6"
"1946-10-20","81",",,6","55",",,6","69",",,6"
"1946-10-21","69",",,6","57",",,6","59",",,6"
"1946-10-22","67",",,6","49",",,6","59",",,6"
"1946-10-23","68",",,6","45",",,6","58",",,6"
"1946-10-24","74",",,6","41",",,6","64",",,6"
"1946-10-25","81",",,6","55",",,6","69",",,6"
"1946-10-26","74",",,6","60",",,6","68",",,6"
"1946-10-27","71",",,6","58",",,6","66",",,6"
"1946-10-28","72",",,6","57",",,6","68",",,6"
"1946-10-29","76",",,6","61",",,6","68",",,6"
"1946-10-30","84",",,6","55",",,6","68",",,6"
"1946-10-31","79",",,6","54",",,6","70",",,6"
"1946-11-01","80",",,6","54",",,6","68",",,6"
"1946-11-02","68",",,6","60",",,6","65",",,6"
"1946-11-03","69",",,6","64",",,6","68",",,6"
"1946-11-04","80",",,6","60",",,6","70",",,6"
"1946-11-05","71",",,6","61",",,6","65",",,6"
"1946-11-06","70",",,6","49",",,6","57",",,6"
"1946-11-07","69",",,6","51",",,6","68",",,6"
"1946-11-08","75",",,6","57",",,6","64",",,6"
"1946-11-09","73",",,6","45",",,6","59",",,6"
"1946-11-10","79",",,6","48",",,6","64",",,6"
"1946-11-11","80",",,6","54",",,6","70",",,6"
"1946-11-12","70",",,6","52",",,6","55",",,6"
"1946-11-13","58",",,6","40",",,6","48",",,6"
"1946-11-14","64",",,6","31",",,6","50",",,6"
"1946-11-15","64",",,6","32",",,6","53",",,6"
"1946-11-16","68",",,6","42",",,6","62",",,6"
"1946-11-17","64",",,6","56",",,6","60",",,6"
"1946-11-18","60",",,6","49",",,6","49",",,6"
"1946-11-19","57",",,6","45",",,6","51",",,6"
"1946-11-20","64",",,6","43",",,6","56",",,6"
"1946-11-21","58",",,6","53",",,6","56",",,6"
"1946-11-22","71",",,6","55",",,6","61",",,6"
"1946-11-23","61",",,6","37",",,6","47",",,6"
"1946-11-24","64",",,6","32",",,6","60",",,6"
"1946-11-25","71",",,6","54",",,6","64",",,6"
"1946-11-26","79",",,6","57",",,6","72",",,6"
"1946-11-27","72",",,6","62",",,6","64",",,6"
"1946-11-28","64",",,6","45",",,6","54",",,6"
"1946-11-29","70",",,6","38",",,6","58",",,6"
"1946-11-30","69",",,6","50",",,6","61",",,6"
"1946-12-01","77",",,6","53",",,6","66",",,6"
"1946-12-02","66",",,6","35",",,6","36",",,6"
"1946-12-03","45",",,6","23",",,6","40",",,6"
"1946-12-04","56",",,6","28",",,6","46",",,6"
"1946-12-05","68",",,6","25",",,6","48",",,6"
"1946-12-06","64",",,6","27",",,6","49",",,6"
"1946-12-07","63",",,6","32",",,6","52",",,6"
"1946-12-08","57",",,6","39",",,6","46",",,6"
"1946-12-09","67",",,6","32",",,6","56",",,6"
"1946-12-10","71",",,6","37",",,6","58",",,6"
"1946-12-11","74",",,6","49",",,6","63",",,6"
"1946-12-12","75",",,6","54",",,6","71",",,6"
"1946-12-13","72",",,6","58",",,6","58",",,6"
"1946-12-14","70",",,6","38",",,6","55",",,6"
"1946-12-15","65",",,6","37",",,6","56",",,6"
"1946-12-16","66",",,6","39",",,6","53",",,6"
"1946-12-17","71",",,6","37",",,6","61",",,6"
"1946-12-18","61",",,6","43",",,6","43",",,6"
"1946-12-19","47",",,6","28",",,6","43",",,6"
"1946-12-20","43",",,6","34",",,6","37",",,6"
"1946-12-21","56",",,6","37",",,6","42",",,6"
"1946-12-22","57",",,6","34",",,6","43",",,6"
"1946-12-23","62",",,6","26",",,6","52",",,6"
"1946-12-24","65",",,6","36",",,6","52",",,6"
"1946-12-25","63",",,6","44",",,6","45",",,6"
"1946-12-26","71",",,6","28",",,6","56",",,6"
"1946-12-27","70",",,6","34",",,6","57",",,6"
"1946-12-28","74",",,6","47",",,6","64",",,6"
"1946-12-29","74",",,6","55",",,6","70",",,6"
"1946-12-30","70",",,6","46",",,6","52",",,6"
"1946-12-31","52",",,6","41",",,6","45",",,6"infer_datetime_format
